molecule_id,smiles,taste
train_1535,COc1ccc(C(=O)Nc2ccccc2)cc1O,7
train_1536,COc1ccc(C2OCc3ccccc3S2)c(NC(=O)c2ccc([N+](=O)[O-])cc2)c1O,7
train_1537,COc1ccc(CCc2ccc(Br)cc2)cc1O,7
train_1538,O=S(=O)([O-])NC1CCCCSCC1.[Na+],3
train_1539,CCC(CC)C(=O)OCC(C)NC(=O)C(N)CC(=O)O,6
train_1540,NC(CCC(=O)O)C(=O)[O-].NC(CCC(=O)O)C(=O)[O-].[Ca+2],8
train_1541,CC(C)=CCC1C(=O)C(C(=O)C(C)C)=C(O)C1(O)C(=O)C=CC(C)(C)O,0
train_1542,CCOC(=O)CCSc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[Na+].[Na+],8
train_1543,O=S(=O)([O-])Nc1cccc(Cl)c1Cl.[Na+],3
train_1544,OCC1OCC(O)C(O)C1O,6
train_1545,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C3,6
train_1546,N#Cc1ccc(NC(=S)NC(CC(=O)O)c2ccccc2)cc1,6
train_1547,O=S(=O)([O-])[O-].[Mg+2],0
train_1548,CC(C)=CCC12CC3C(CC(C(C)(C)OO)C3(C)C)(C1=O)C(O)=C(C(=O)CC(C)C)C2=O,0
train_1549,CCc1ccc(S(=O)(=O)C(C(=O)O)C(C)C)cc1,6
train_1550,CCCC(COC(C)=O)NC(=O)C(N)CC(=O)O,6
train_1551,CC1(C)CC1(C(=O)O)S(=O)(=O)c1ccccc1,6
train_1552,CC(C)CC1NC(=O)CNC1=O,0
train_1553,COc1ccc(C2Cc3ccccc3C(=O)O2)cc1O,6
train_1554,CC1CCC(NS(=O)(=O)[O-])C1.[Na+],6
train_1555,CC(C)(C)c1csc(NS(=O)(=O)[O-])n1.[Na+],0
train_1556,CC(C)OCCCN(S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],7
train_1557,CC(=O)OCC12C(O)CC(C)C3(CC(c4ccoc4)OC3=O)C1CC(O)CC21CO1,0
train_1558,O=C(O)c1ccccc1,5
train_1559,ON=Cc1ccco1,6
train_1560,CCCCCCCCNS(=O)(=O)[O-].[Na+],3
train_1561,CC(O)C(=O)Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,8
train_1562,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,0
train_1563,O=C1C(=Cc2ccco2)C(CO)[n+]2cc([O-])c(Cc3ccco3)c(CO)c21,0
train_1564,NC(=O)c1c(Br)cc(Br)c(C=CC(=O)O)c1Br,6
train_1565,COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,0
train_1566,CCc1ccc(C(CC(=O)O)NC(=O)Nc2ccc(C#N)cc2)cc1,6
train_1567,COC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1,6
train_1568,CCOc1ccc2sc(NS(=O)(=O)[O-])nc2c1.[Na+],3
train_1569,CCCC(CCC)NC(=O)c1ccc2c(c1)OCO2,8
train_1570,CC(O)c1cccc(NS(=O)(=O)[O-])c1.[Na+],6
train_1571,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1.Cl,0
train_1572,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl,0
train_1573,Cn1cnc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c1=O.[Na+].[Na+],8
train_1574,Cc1ccc(NS(=O)(=O)[O-])c(Cl)c1.[Na+],5
train_1575,CC(C)COC(=O)c1ccc(NS(=O)(=O)[O-])cc1.[Na+],6
train_1576,C=CC1C=C(C=NO)CCC1,0
train_1577,NC(=O)CCC(N)C(=O)O,6
train_1578,OCC1OC(OC2(CBr)OC(CBr)C(O)C2O)C(O)C(O)C1Br,6
train_1579,[Ba+2].[Cl-].[Cl-],2
train_1580,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc3c(c2)CCC3)cc1,6
train_1581,C=C(C)C1CC23C(=O)C(C(=O)C(C)C)=C(O)C(CC=C(C)C)(CC2C1(C)C)C3=O,0
train_1582,COc1cc(O)c2c(=O)cc(C)oc2c1,0
train_1583,COc1cc2c(c(O)c1C(=O)C=Cc1ccc(O)cc1)C=CC(C)(C)O2,0
train_1584,COc1cc(C2CC(=O)c3c(O)cccc3O2)ccc1O,7
train_1585,O=S(=O)([O-])Nc1ccccc1Cl.[Na+],3
train_1586,Cc1cccc(C)c1NC(=O)C[N+](C)(C)CCCCCCCl,0
train_1587,CC(=O)C1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,6
train_1588,C=C1C(=O)OC2C3C(COC(=O)C(=O)O)=CC(=O)C3=C(C)CC(OC(=O)Cc3ccc(O)cc3)C12,0
train_1589,CCOC(C)CNS(=O)(=O)[O-].[Na+],3
train_1590,c1cn[nH]c1,0
train_1591,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)C(C)N,6
train_1592,CC(=O)O,5
train_1593,COc1ccc(C=Cc2ccccc2)cc1O,7
train_1594,COc1ccc(CC(=O)c2ccccc2O)cc1O,6
train_1595,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,0
train_1596,CC(COC(=O)C1CCCCC1)NC(=O)C(N)CC(=O)O,3
train_1597,[Br-].[Br-].[Mg+2],0
train_1598,COc1cc(C)ccc1O,0
train_1599,CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1.O=S1(=O)N=C([O-])c2ccccc21,0
train_1600,O=C1c2ccc(O)cc2OC(c2ccc(O)c(O)c2)C1O,0
train_1601,CC(C)Cc1nnc(NS(=O)(=O)[O-])s1.[Na+],3
train_1602,CCN(CC)CC(O)CNc1c2ccc(Cl)cc2nc2ccc(OC)cc12.Cl.Cl,0
train_1603,NCCCC(N)C(=O)NCCC(=O)O,2
train_1604,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,1
train_1605,C=C1C(=O)OC2C1CCC(C)=CCCC1(C)OC21,0
train_1606,CC1=CCCCC1,6
train_1607,Cc1ccc2c(c1)S(=O)(=O)NC2=O,6
train_1608,CC1(O)CC(N2CCCC2)=C(O)C1=O,0
train_1609,O=C1NS(=O)(=O)c2cc(Br)ccc21,2
train_1610,O=C1CC(c2ccc(O)cc2)Oc2cc(O)ccc21,0
train_1611,COC1OC(CO)CC(O)C1O,6
train_1612,CC(NC(=Nc1cccc(Br)c1)NCC(=O)O)c1ccccc1,6
train_1613,CC1(C)C2CCC1(CS(=O)(=O)[O-])C(=O)C2.O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1,0
train_1614,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,0
train_1615,O=S(=O)([O-])Nc1nc(-c2ccc(Cl)cc2)cs1.[Na+],3
train_1616,CC(N)C(=O)NC(C(=O)O)C(C)C,0
train_1617,CCC(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)O,6
train_1618,CCOC(=O)C(Cc1ccc(OC)c(O)c1)c1ccccc1,0
train_1619,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,0
train_1620,O=C(O)CNC(=Nc1ccccc1)NC1CCCCC1,6
train_1621,OCC1OC(CO)(OC2OC(CCl)C(O)C(O)C2O)C(O)C1O,0
train_1622,NCCS(=O)(=O)O,0
train_1623,C=CC(O)C(O)C=C,0
train_1624,CC(NC(=O)C(CC(=O)O)NC(=S)Nc1ccc(C#N)cc1)C(=O)NC(C1CC1)C1CC1,6
train_1625,C=C1C(=O)C23CC1CCC2C12COC3(O)C(O)C1C(C)(C)C=CC2=O,0
train_1626,N#CC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)c1ccccc1,0
train_1627,O=[N+]([O-])c1ccc([O-])c(NS(=O)(=O)[O-])c1.[Na+],1
train_1628,C=C1C(=O)OC2C1CCC(C)=C1C(=O)C=C(COS(=O)(=O)[O-])C12,0
train_1629,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(O)c(O)c12,0
train_1630,CCC1=COS(=O)(=O)NC1=O,6
train_1631,CSc1ccc(C2CSc3ccccc3O2)cc1O,7
train_1632,C=C(C)C1CC2(O)C(CC3C(=O)C(C(=O)C(C)C)=C(O)C32O)C1(C)C,0
train_1633,CCCCN(CCCC)CCN1C(=O)c2ccccc2S1(=O)=O,0
train_1634,COc1ccc(C2Oc3ccccc3O2)cc1O,6
train_1635,Cl.Nc1c2c(nc3ccccc13)CCCC2,0
train_1636,CC1CCC(C(C)C)C(OC(=O)OCCO)C1,1
train_1637,NC(N)=NCCCC(NC(=O)C1CCCN1)C(=O)O,0
train_1638,COc1ccc(C)cc1NS(=O)(=O)[O-].[Na+],5
train_1639,Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)O2,6
train_1640,CCC1=C(C)C(=O)NS(=O)(=O)O1,6
train_1641,[Be+2].[Cl-].[Cl-],6
train_1642,CC1(C(=O)O)CCCC2c3ccccc3C(C(=O)O)C21,6
train_1643,O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)ccc12,0
train_1644,O=S(=O)([O-])[O-].[Fe+2].c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,0
train_1645,O=S(=O)([O-])NCCC1CCCCC1.[Na+],3
train_1646,CCCNS(=O)(=O)[O-].[Na+],6
train_1647,COc1cc2ccc(=O)oc2c(OC2OC(CO)C(O)C(O)C2O)c1O,0
train_1648,C=C(C)C=NO,0
train_1649,CCC(C)CCCCN(S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],4
train_1650,OCC1OC(OC2C(O)OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C2O)C(O)C(O)C1O,6
train_1651,CC(=CCO)CCC1=C(CO)CC(OC2OCC(O)C(O)C2O)C2C(C)(CO)CCCC12C,2
train_1652,COC(=O)c1ccccc1CCc1ccc(OC)c(O)c1,0
train_1653,COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)C=Cc1ccc(O)cc1,0
train_1654,COc1ccc(C=CC(=O)c2c(OC)cc3c(c2O)CCC(C)(C)O3)cc1,0
train_1655,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0
train_1656,COc1ccc(NS(=O)(=O)[O-])cc1.[Na+],1
train_1657,CCCCCC(C)O,0
train_1658,O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,0
train_1659,O=S(=O)([O-])NN1CCCC1.[Na+],3
train_1660,CCCC1=C(C)OS(=O)(=O)[N-]C1=O.[Na+],6
train_1661,C=Cc1cncc2c1CCOC2=O,0
train_1662,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,6
train_1663,COc1ccc(NC(C)=O)cc1,0
train_1664,CCC1(CCC(C)C)C(=O)N=C([O-])NC1=O.[Na+],0
train_1665,CC(CC(=O)O)S(=O)(=O)c1ccc(Cl)cc1,0
train_1666,CC(C)=CCCC(C)=CCCC(=CCCC(C)=CCO)CO,0
train_1667,O=C(O)C1(S(=O)(=O)c2ccccc2)CCCC1,3
train_1668,CCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,0
train_1669,O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,0
train_1670,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,0
train_1671,C=C1C(=O)OC2C1CCC1(C)C(O)CC=C(C)C21,0
train_1672,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OCC(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,6
train_1673,CC(CSC(=O)C(C)NC(=O)C1CCCCC1)C(=O)N1CCCC1C(=O)[O-].CC(CSC(=O)C(C)NC(=O)C1CCCCC1)C(=O)N1CCCC1C(=O)[O-].[Ca+2],0
train_1674,COc1cc2c(cc1O)C(Cc1ccc(OC)c(OC)c1)N(C)CC2,0
train_1675,CC(NC(=Nc1ccc(C#N)cc1)NCC(=O)O)c1ccccc1,6
train_1676,C=CC1C(OC2OC(COC(C)=O)C(OC(=O)c3cccc(OC4OC(CO)C(O)C(O)C4O)c3O)C(OC(C)=O)C2OC(=O)c2ccccc2)OC=C2C(=O)OCCC21,0
train_1677,CC1=CC(=O)CC(C(C)C)C1,0
train_1678,OCC1OC(OC2C(O)OC(CO)C(O)C2O)C(O)C(O)C1O,6
train_1679,CC(CCC1(O)OC2CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,0
train_1680,O=S(=O)([O-])Nc1ccc(CCO)cc1.[Na+],7
train_1681,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,6
train_1682,Oc1ccc(C2Oc3c(c(O)cc(O)c3C3c4c(O)cc5c(c4OC(c4ccc(O)cc4)C3O)C3c4c(O)cc(O)cc4OC(c4ccc(O)cc4)(O5)C3O)CC2O)cc1,6
train_1683,CC(CCC(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,6
train_1684,CN1CCCC1c1cccnc1,0
train_1685,Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,6
train_1686,O=S(=O)([O-])NC1CSCSC1.[Na+],6
train_1687,COc1ccc(CNCC(C)C)cc1O,7
train_1688,C#N,2
train_1689,COC(C)C1=CCC(C)=CC1,6
train_1690,CC(C)CC(=O)C1=C(O)C2(O)C(CC3C(C)(C)C(C(C)(C)O)CC32O)C1=O,0
train_1691,CC(C)C(=O)c1c(O)cc(O)cc1OC1OC(CO)C(O)C(O)C1O,0
train_1692,CC(NC(=Nc1cc(Cl)cc(Cl)c1)NCC(=O)O)C1CCCCC1,6
train_1693,CCC(COC(=O)C1CCCCC1)NC(=O)C(N)CC(=O)O,3
train_1694,CSc1cccc(NS(=O)(=O)[O-])c1.[Na+],7
train_1695,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,0
train_1696,O=[N+]([O-])c1cccc([N+](=O)[O-])c1,0
train_1697,COc1ccc(CCc2ccc(OC)c(OC)c2)cc1O,7
train_1698,CC(CC(=O)CC(C)C1CC(O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(=O)C(C)(C)C1CC3O)C(=O)O,0
train_1699,O=C1C(=Cc2ccc(O)c(O)c2)Oc2cc(O)ccc21,0
train_1700,O=S(=O)([O-])Nc1nc2ccc(F)cc2s1.[Na+],3
train_1701,C=CCCCCCCCCCCCC(=O)CC(O)COC(C)=O,0
train_1702,CCC(Cc1ccccc1)NC(=O)C(N)CC(=O)O,6
train_1703,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0
train_1704,CCCC(NC(=O)C(N)CC(=O)O)C(=O)OC,6
train_1705,NC(C(=O)[O-])c1cc(=O)[nH]o1.[Na+],8
train_1706,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,0
train_1707,CCCCCC(=O)CC(=O)NC1CCOC1=O,0
train_1708,CN(CCN(S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+],5
train_1709,COC1=CC=C2Nc3cc(Cl)ccc3C(N=C3C=C(CN4CCCC4)C(=O)C(CN4CCCC4)=C3)=C2N1.O=P(O)(O)O.O=P(O)(O)O.O=P(O)(O)O.O=P(O)(O)O,0
train_1710,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,0
train_1711,O=S(=O)([O-])Nc1ccc(N2CCOCC2)c(Cl)c1.[Na+],5
train_1712,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0
train_1713,COCCCNS(=O)(=O)[O-].[Na+],3
train_1714,C=C(C)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C,0
train_1715,OCC1OC(OC2(CBr)OC(CBr)C(Br)C2O)C(O)C(O)C1Cl,6
train_1716,CC(C)=CCC1=C(O)C(O)(CC=C(C)C)C(=O)C(C(=O)C(C)C)=C1O,0
train_1717,O=[N+]([O-])c1ccc(Cl)cc1NS(=O)(=O)[O-].[Na+],0
train_1718,CC=C1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC(=O)OCCc1ccc(O)c(O)c1,0
train_1719,O=C1NC(Cc2ccc(O)cc2)C(=O)N2CCCC12,0
train_1720,COc1ccc(S(=O)(=O)C2(C(=O)O)CCCCC2)cc1,3
train_1721,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C.O=S(=O)(O)c1ccc2ccccc2c1,0
train_1722,CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccc(Cl)cc1,0
train_1723,O=S(=O)([O-])NC1=NCCS1.[Na+],3
train_1724,CC1C(=O)C23CC1CCC2C12COC(=O)C1C(C)(C)C(O)CC2OC3=O,7
train_1725,OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,6
train_1726,CC1CC=CCC1(C(=O)O)S(=O)(=O)c1ccccc1,6
train_1727,CC(C)(OCC(=O)O)C1CC=C(C=NO)CC1,6
train_1728,CCN(CC)CCCN1S(=O)(=O)c2ccccc2S1(=O)=O,0
train_1729,CCC1(CC)C(=O)NCC(C)C1=O,0
train_1730,CC1CCC2C(C)C3C(CC4C5CC=C6CC(O)CCC6(C)C5CCC43C)N2C1,0
train_1731,NC(CCC(=O)NC(CS)C(=O)NCCC(=O)O)C(=O)O,8
train_1732,CCN(CC)CCCN1C(=O)c2ccccc2S1(=O)=O,0
train_1733,O=S(=O)([O-])NCCO.[Na+],3
train_1734,COC(C[Hg+])CNC(=O)c1ccccc1OCC(=O)[O-].[Na+].[OH-],0
train_1735,COc1ccc(C2Cc3ccccc3C(=O)O2)cc1,7
train_1736,CC(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)c1ccccc1,6
train_1737,COc1cc2c(c(O)c1C(=O)C=Cc1ccc(O)cc1)CC(O)C(C)(C)O2,0
train_1738,O=S(=O)([O-])NCCN1CCCCC1.[Na+],3
train_1739,COc1ccc(C2CSc3ccccc3C2)cc1O,7
train_1740,CCCCCC(NC(=O)C(N)CC(=O)O)C(=O)OC,6
train_1741,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)C(O)C1(C)C,6
train_1742,CC(C)c1cccc(NS(=O)(=O)[O-])c1.[Na+],6
train_1743,CC1CCCC2(C)CCC3C(C)C(=O)OC3C12,0
train_1744,COc1ccc(C2Oc3ccccc3CS2)cc1O,6
train_1745,COc1cccc2c1S(=O)(=O)NC2=O,0
train_1746,C=C1CC23CCC4C(C)(C(=O)OC5OC(COC6OCC(O)C(O)C6O)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,6
train_1747,COc1ccc(C(O)Oc2ccccc2)cc1O,6
train_1748,CC(C)(CO)C(O)C(=O)NCCC(=O)O,0
train_1749,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,0
train_1750,COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,6
train_1751,O=S(=O)([O-])Nc1cccc(OC(F)(F)F)c1.[Na+],6
train_1752,CC(C)CC(NC(=O)C(N)CC(=O)O)C(=O)OC(C)C,3
train_1753,COC(CNC(N)=O)C[Hg]Cl,0
train_1754,CC1OC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,0
train_1755,COc1ccc(C(O)c2ccccc2CO)cc1,7
train_1756,COc1ccc(CCc2ccccc2)cc1OCC(=O)O,7
train_1757,CCCCNS(=O)(=O)[O-].[Na+],6
train_1758,O=C(O)c1ccccc1O,2
train_1759,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)SC1(C)C,6
train_1760,CCN(CC)CCOC(=O)c1ccc(N)cc1,0
train_1761,O=C(C=Cc1cccc(O)c1)c1ccccc1O,0
train_1762,CCC=CCCC=CC(=O)NC1CC1,8
train_1763,CC1OC(OC2C(Oc3cc(O)c(C(=O)CCc4ccccc4O)c(O)c3)OC(CO)C(O)C2O)C(O)C(O)C1O,7
train_1764,CC(C)Oc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[Na+].[Na+],8
train_1765,N#Cc1ccc(NC(=NCc2cccc3c2OCO3)NCC(=O)O)cc1,6
train_1766,O=S(=O)([O-])Nc1cc(Cl)ccc1Cl.[Na+],3
train_1767,CC(C)CC1NC(=O)C(C)NC1=O,0
train_1768,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,0
train_1769,O=c1[nH]c(=S)[nH]c2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,8
train_1770,C=CCC(=NOS(=O)(=O)[O-])SC1OC(CO)C(O)C(O)C1O.[K+],0
train_1771,CSc1nnc(NS(=O)(=O)[O-])s1.[Na+],3
train_1772,OCC1OC(OC2(CCl)OC(CO)C(Cl)C2O)C(O)C(O)C1Cl,6
train_1773,OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,6
train_1774,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O,0
train_1775,COC(=O)c1ccc(NS(=O)(=O)[O-])cc1.[Na+],0
train_1776,OCC1OC(OC2(CO)OC(CCl)C(Cl)C2O)C(O)C(O)C1O,3
train_1777,NC(CC(=O)O)C(=O)NC(CO)Cc1ccccc1,6
train_1778,Cc1ccc(F)c(NS(=O)(=O)[O-])c1.[Na+],3
train_1779,C=C1C(=O)OC2C3C(CO)=CC(=O)C3=C(C)CC(O)C12,0
train_1780,CC1CCCC(C)N1,0
train_1781,O=S(=O)([O-])Nc1nc(-c2ccccc2)cs1.[Na+],3
train_1782,COc1ccccc1C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1,7
train_1783,CCC(C)(CC)NC(=O)C(C)NC(=O)C(N)CC(=O)O,6
train_1784,Cc1ccc(NC(N)=O)cc1,6
train_1785,O=S(=O)([O-])Nc1cccc(Cl)c1.[Na+],6
train_1786,COC1OC(C)C(O)CC1O,0
train_1787,CC(C)C(N)C(=O)O,6
train_1788,CC(C)=CCC1=C(O)C(O)(CC=C(C)C)C(=O)C(C(=O)CC(C)C)=C1O,0
train_1789,N#Cc1ccc(NC(=NC2CCCCCCC2)NCC(=O)O)cc1,6
train_1790,CC(C)COS(=O)(=O)NC1CCCCC1,2
train_1791,C=CCC1(C(C)(C)CC)C(=O)NC(=O)NC1=O,0
train_1792,O=S(=O)([O-])NC1CCSCC1.[Na+],6
train_1793,COc1cccc(C)c1NS(=O)(=O)[O-].[Na+],2
train_1794,C=CC(C#CC#CC(O)C=CCCCCCCC)OC(C)=O,0
train_1795,OCC1OC(CCl)(OC2OC(CCl)C(O)C(O)C2O)C(O)C1O,3
train_1796,COCCN(S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],5
train_1797,OCC1OC(OC2C(CO)OC(O)(CO)C2O)C(O)C(O)C1O,6
train_1798,O=[N+]([O-])c1ccc(Cl)c(NS(=O)(=O)[O-])c1.[Na+],1
train_1799,Cl.c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,0
train_1800,CC(CCC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,6
train_1801,NC(CC(=O)O)C(=O)O,7
train_1802,COCC1CC=C(C=NO)C1,6
train_1803,CN1C(=O)c2ccc(S(N)(=O)=O)cc2S1(=O)=O,0
train_1804,CC1CCC2C(C)C3C(CC4C5CC=C6CC(OC7OC(CO)C(OC8OC(C)C(O)C(O)C8O)C(O)C7OC7OC(C)C(O)C(O)C7O)CCC6(C)C5CCC43C)N2C1,0
train_1805,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],0
train_1806,OC1C(O)C(O)C(O)C(O)C1O,6
train_1807,O=[N+]([O-])c1ccc(NS(=O)(=O)[O-])cc1.[Na+],3
train_1808,O=[N+]([O-])c1cccc2ccccc12,0
